item_key,title,authors,year,source,doi,decision,reason,model,prompt_version,screened_at
10.2147/mder.s558998,A Multidimensional Index Framework for Evaluating the Regulatory Applicability of ISO 10328 Using a Prosthetic Knee Case Study,Jia Li,2026,Medical Devices Evidence and Research,10.2147/mder.s558998,exclude,"This paper concerns prosthetic knee devices (not arthroplasty/joint replacement), focuses on regulatory standards evaluation and biomechanical testing frameworks (not AI/ML model development), and contains no patient-reported outcome measures (E1 and E2).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:47.600247+00:00
10.2147/jpr.s559658,Comparative Effectiveness of Optimized Versus Conventional Perioperative Care in Unilateral Biportal Endoscopy for Lumbar Degenerative Disease: A Single-Center Retrospective Study,Miao-Miao Cui; Si Hui Tan; Yü Liu; Xin Wang; Mengshi Chen; Yujuan Tang; Liping Ding,2025,Journal of Pain Research,10.2147/jpr.s559658,exclude,"E1 — wrong procedure (lumbar spine surgery, not TKA or THA); additionally E2 — no AI/ML method used (comparison of nursing interventions only).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:48.723991+00:00
10.3389/fphar.2026.1785675,Flurbiprofen in patient-controlled intravenous analgesia and the risk of postoperative nausea and vomiting after gynecologic laparoscopy: a retrospective case-control study,Jingru Chen; Qi Liu; Jingyuan Chen; Manting Xie; Y Rao; P. N. Wang; Wenqi Huang; Qiulan He,2026,Frontiers in Pharmacology,10.3389/fphar.2026.1785675,exclude,"This study does not meet any of the three required criteria: (E1) it involves gynecological laparoscopic surgery, not TKA or THA; (E2) while logistic regression and propensity score matching are used, these are statistical methods without AI/ML components; and (E3) the outcome is postoperative nausea and vomiting, not a patient-reported outcome measure (PROM).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:50.926320+00:00
10.18282/po4636,Continuous nursing for postoperative quality of life in gastric cancer: A randomized trial,Xinyu Liu; Yueyang Jiang,2026,Psycho-Oncologie,10.18282/po4636,exclude,"This study does not meet criterion 1 (procedure) — it involves gastric cancer surgery, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Additionally, it does not meet criterion 2 (method) — the study uses a randomized controlled trial design comparing nursing interventions with no AI or machine learning component.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:52.379352+00:00
10.3389/fsurg.2026.1756840,Intracapsular injection of triple-drug solution in the treatment of early and mid-stage knee osteoarthritis,Fulin Li; Tingyou Ning; Yingrong Mo; Xiao Huang; Wenhui Liu; Dong Yin,2026,Frontiers in Surgery,10.3389/fsurg.2026.1756840,exclude,"This study evaluates a clinical intervention (intra-articular injection) for knee osteoarthritis using traditional statistical analysis of PROMs (WOMAC, VAS, HSS), but does not develop, validate, or benchmark any AI or ML model (criterion 2 not met; exclusion code E2).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:54.015777+00:00
10.63125/vqsm8q29,A Review of Clinical and Counseling Psychology Approaches to Mental Health Assessment and Diagnostic Practices in the United States,"Founder and CEO, Living with Wellness, Dhaka, Bangladesh; MS Mahmuda",2026,,10.63125/vqsm8q29,exclude,This paper is a review of mental health assessment and diagnostic practices in clinical psychology (E1 — wrong procedure; not about TKA or THA) and does not involve AI/ML models or patient-reported outcomes related to joint arthroplasty.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:55.341221+00:00
10.1016/j.jseint.2026.101632,Timing of corticosteroid injection within 1 year prior to rotator cuff repair was not associated with increased risk of repair failure,Michael Shannon; Amalie E. Nash; Ryan T. Lin; Joshua Setliff; Ajinkya Rai; Asher Mirvish; Chukwudi Onyeukwu; Jonathan D. Hughes; Albert Lin; Bryson Lesniak,2026,JSES International,10.1016/j.jseint.2026.101632,exclude,"E1 — wrong procedure. This study involves rotator cuff repair (shoulder surgery), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:56.561310+00:00
10.3390/bioengineering11111118,Unbiased Method to Determine Articular Cartilage Thickness Using a Three-Dimensional Model Derived from Laser Scanning: Demonstration on the Distal Femur,Valentina Campanelli; Maury L. Hull,2024,Bioengineering,10.3390/bioengineering11111118,exclude,"This study focuses on biomechanical measurement methodology for articular cartilage thickness using laser scanning and 3D modeling (E2 — no AI/ML method), with no patient-reported outcomes or patient population involved.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:57.805969+00:00
10.3389/fbioe.2025.1714473,Improved running gait parameter estimation from single foot-mounted IMU data based on refined event detection,Yiwei Wu; Haoran Zhang; Shuhan Wang; Changda Lu; Qingjun Xing; Lixin Sun; Yanfei Shen,2026,Frontiers in Bioengineering and Biotechnology,10.3389/fbioe.2025.1714473,exclude,"This study does not meet criterion 1 (procedure) — it involves gait analysis in healthy runners, not patients undergoing total knee arthroplasty or total hip arthroplasty, and does not meet criterion 3 (outcome) — it measures biomechanical gait parameters (stride velocity, contact time, ground reaction force) rather than patient-reported outcome measures (PROMs).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:59.438662+00:00
10.26453/otjhs.1593588,Comparison of Smartphone Applications with Traditional Tools in the Assessment of Patellofemoral Pain: Validity and Reliability Study,Musa Çankaya; Aleyna Bekaroğlu,2025,Online Türk Sağlık Bilimleri Dergisi,10.26453/otjhs.1593588,exclude,"E1 — The study focuses on patellofemoral pain (PFP) assessment and range of motion measurement in patients with PFP, not on patients undergoing TKA or THA; additionally, E2 — no AI or ML model is developed or validated (the study compares measurement tools only, not predictive models); and E3 — no PROM outcome is assessed (only range of motion measurements are reported).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:01.282570+00:00
10.3389/fmed.2026.1800865,Comparison of postoperative deep vein thrombosis incidence between regional anesthesia with monitored anesthesia care and general anesthesia alone in total knee arthroplasty patients,Fang Jia; Bojun Zhang; P Li,2026,Frontiers in Medicine,10.3389/fmed.2026.1800865,exclude,"This study meets criterion 1 (TKA procedure) but fails criterion 3 because the primary and secondary outcomes are clinical measures (DVT incidence, pulmonary embolism, readmission, ambulation time, length of stay, pain scores, opioid consumption, D-dimer levels, complications) with no patient-reported outcome measures (PROMs) such as KOOS, OKS, WOMAC, or similar validated instruments. Code E3.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:04.917142+00:00
10.3390/jcm14238272,Arthroscopic All-Suture Anchor Repair of Medial Meniscus Posterior Root Tears Without a Posteromedial Portal: Clinical Improvement and Healing Despite Persistent Extrusion,Murat Aşçı; Yavuz Şahbat; Mete Gedikbaş; Utkan Sobay; Fırat Erpala; Taner Güneş,2025,Journal of Clinical Medicine,10.3390/jcm14238272,exclude,"E3 — The study reports clinical outcomes (ROM, VAS, Lysholm Knee Score, IKDC) but these are not patient-reported outcome measures in the sense required; more critically, the primary focus is on meniscus root tear repair (not TKA or THA), making it E1 (wrong procedure).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:06.467703+00:00
10.3389/fneur.2025.1732428,"Pathophysiology, clinical manifestations, and prognostic insights of cerebral fat embolism: a literature review",Abdulrahim Saleh Alrasheed; Amna Elazrag; Mohammad Salem Alqahtani; Faisal Mishaal Alabbas,2026,Frontiers in Neurology,10.3389/fneur.2025.1732428,exclude,"This paper is a literature review on cerebral fat embolism syndrome (not related to arthroplasty outcomes), fails criterion 1 (wrong procedure—no TKA/THA), criterion 2 (no AI/ML methods), and criterion 3 (no PROM outcomes); exclusion code E4 (wrong study type—review).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:07.822946+00:00
10.3389/fsurg.2025.1672154,Repairing the medial meniscus posterior root during open-wedge high tibial osteotomy does not significantly affect clinical outcomes,Conglei Dong; Lingce Kong; Yingzhen Niu; Jiangtao Dong,2025,Frontiers in Surgery,10.3389/fsurg.2025.1672154,exclude,"E1 — The study involves high tibial osteotomy (HTO), not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Osteotomy is explicitly excluded from the review scope.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:08.952374+00:00
10.3389/fmed.2026.1758123,"Impact of diabetes mellitus and glycemic control on postoperative recurrence of perianal abscess: a retrospective, single-center study",Tingting Li; Jianan Li; Hanwen Yang; Qiang Yu; Yue Wang; X Z Zhang; Xiaoyu Chen,2026,Frontiers in Medicine,10.3389/fmed.2026.1758123,exclude,"This study does not meet criterion 1 (procedure) — it involves incision and drainage for perianal abscess, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Additionally, it does not meet criterion 3 (outcome) — the outcome is postoperative recurrence of abscess, not a patient-reported outcome measure (PROM).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:10.395200+00:00
10.1007/s40122-025-00746-2,Durable Shoulder Pain Relief and Avoidance of Surgery Up To 5 Years Following 60-Day PNS Treatment,Kevin E. Vorenkamp; Gemayel Lee; Denise Lester; Chaitanya Konda; Steven P. Cohen; Nathan D. Crosby; Joseph W. Boggs,2025,Pain and Therapy,10.1007/s40122-025-00746-2,exclude,"E1 — wrong procedure (shoulder pain treatment with peripheral nerve stimulation, not total knee arthroplasty or total hip arthroplasty).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:11.433029+00:00
10.3390/s26010100,Walking with a Passive Hip Exoskeleton and Wearables: Gait Characteristics and Metabolic Power in Senior Adults,Cristina-Ioana Pîrșcoveanu; Pascal Madeleine; Ernst Albin Hansen; Jesper Franch,2025,Sensors,10.3390/s26010100,exclude,"This study does not meet any of the three required criteria: (E1) it involves no arthroplasty procedure (TKA/THA); (E2) it uses no AI/ML methods (only biomechanical measurement and statistical analysis); and (E3) it reports no patient-reported outcome measures, only gait and metabolic parameters.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:13.157990+00:00
10.14789/jmj.2020.66.1-pl,"Publications from Juntendo University Graduate School of Medicine, 2017 [5/6]",Tominaga Si; Enuresis; O Natsume; S Kabashima; J Nakazato; K Yamamoto-Hanada; M Narita; M Kondo; M Saito; A Kishino; T Takimoto; E Inoue; J Tang; H Kido; G Wong; K Matsumoto; H Saito; Y Ohya; M Toyoki; M Hase; Y Hirasawa; T Umeyama; Y Miyazaki; R Kano; T Sugita; M Hiruma; Y Kodama; S Ikeda; C Andica; A Hagiwara; M Nakazawa; K Kumamaru; M Hori; M Ikeno; T Shimizu; S Aoki; T Kurimoto; A Kondo; I Ogino; J Fujimura; A Arakawa; H Arai; T Shimizu; K Takeda; M Nakayama; Y Hayakawa; Y Kojima; H Ikeda; N Imai; K Ogasawara; K Okumura; D Thomas; M Smyth; K Fujiu; M Shibata; Y Nakayama; F Ogata; S Matsumoto; K Noshita; S Iwami; S Nakae; I Komuro; R Nagai; I Manabe; C Akiba; M Nakajima; M Miyajima; I Ogino; E Nakamura; F Kanai; N Tada; M Kunichika; M Yoshida; K Nishimura; R Inoue; M Miura; A Kondo; H Sugano; H Arai; T Ihara; T Mitsui; S Kira; T Miyamoto; N Sawada; H Nakagomi; M Yoshiyama; M Takeda; Y Nakamura; A Nakao; Y Shinozaki; S Koizumi; M Suzuki; N Saito; K Minowa; S Kagimoto; T Shimizu; A Okumura; S Abe; M Nakazawa; M Ikeno,2020,Juntendo Medical Journal,10.14789/jmj.2020.66.1-pl,exclude,"E4 — This appears to be a publication list or institutional bibliography without study data, not a research study with methods and results.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:14.401824+00:00
10.1007/s00423-026-03997-5,Incidence and risk factors for fixation failure of femoral neck fractures in adults: a single-center multifactorial analysis,Shuo Feng; H. Yu; Li Wang; JiaChuan Wu; Shang Qiu; Shengli Li; Xiao Liu,2026,Langenbeck s Archives of Surgery,10.1007/s00423-026-03997-5,exclude,"This study uses multivariable logistic regression alone (a statistical model without AI/ML components) to identify risk factors for femoral neck fracture complications, and reports only clinical outcomes (fixation failure, AVN, nonunion) with no patient-reported outcome measures (E2, E3).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:15.925826+00:00
10.24283/hjns.202525,"Exploration of Nursing staff attitude of the Hospitals in the Peloponnese region, towardsTelemedicine and Health IT applications",Stavros Kormas,2025,Hellenic Journal of Nursing Science,10.24283/hjns.202525,exclude,"This paper does not meet any of the three required criteria—it is not about TKA/THA (E1), does not develop or validate AI/ML models (E2), and does not predict patient-reported outcomes (E3). It is a narrative review of telemedicine and health IT attitudes among nursing staff, unrelated to arthroplasty outcome prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:17.484055+00:00
10.3390/jcm15010227,Differing Definitions of Outpatient Surgery May Influence Study Outcomes Related to ACL Reconstruction,Ryan Hoang; Junho Song; Arthur W. Cowman; Timothy Hoang; Alexander Yu; Justin Tiao; Haiyue Jin; Robert L. Parisien,2025,Journal of Clinical Medicine,10.3390/jcm15010227,exclude,"E1 — wrong procedure. The study focuses on anterior cruciate ligament reconstruction (ACLR), which is not total knee arthroplasty (TKA) or total hip arthroplasty (THA). Additionally, E3 — no PROM outcome; the study examines only clinical outcomes (readmission, reoperation, complications, surgical site infection) with no patient-reported outcome measures.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:19.054395+00:00
10.3389/fnut.2025.1691328,Role of oral hyaluronic acid for joint health: insights from rat models and clinical trials,Botao Wang; Fengli Wang; Tianmeng Zhang; Junying Bai; Shumao Cui; Haining Shi,2025,Frontiers in Nutrition,10.3389/fnut.2025.1691328,exclude,"This study meets none of the three required criteria: (E1) it does not involve TKA or THA patients (only rat OA models and general OA clinical trials); (E2) it contains no AI or ML methods (purely experimental and clinical intervention study); and (E3) while WOMAC is mentioned, the focus is on biochemical markers and inflammatory cytokines rather than PROM prediction by an ML model.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:20.806600+00:00
10.3389/fmed.2026.1782357,Comparative efficacy and safety of three internal fixation strategies for femoral neck fractures: a network meta-analysis,Min Liu; Liyan Mao; Chongyang Zhao; Huan Li; Tao Chen; Jialei Chen; Xiaobing Pu,2026,Frontiers in Medicine,10.3389/fmed.2026.1782357,exclude,"E1 — wrong procedure. This study concerns femoral neck fractures treated with internal fixation devices (cannulated compression screws, dynamic hip screws, femoral neck systems), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:22.286255+00:00
10.3389/fcvm.2025.1638373,Effect of combined dexmedetomidine with ropivacaine in transversus thoracis plane block on surgical stress response during cardiopulmonary bypass surgery: a randomized controlled trial,Lian Huang; Ying Chen; Xiaohua Xu; Fanke Zeng; Chuntian Li; Hangxiang Fu,2025,Frontiers in Cardiovascular Medicine,10.3389/fcvm.2025.1638373,exclude,"This study does not meet criterion 1 (wrong procedure — cardiopulmonary bypass heart surgery, not TKA or THA) and does not meet criterion 2 (no AI/ML method — this is a randomized controlled trial of anesthetic techniques with no machine learning component).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:36:24.015569+00:00
